 Distribution of neutrino fluxes in the BS05(OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(OP) are given in the row below.
 
 5.991E+00 1.421E-02 7.930E-07 4.844E-01 5.691E-04 3.066E-02 2.331E-02 5.836E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
   cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
   [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.44631  4.543 0.305 4.084e-04 6.582e-22 3.639e-07 0.000e+00 2.938e-13 1.167e-17 0.000e+00 1.665e-14 1.733e-08 5.833e-09 
 0.44672  4.538 0.303 4.074e-04 6.424e-22 3.592e-07 0.000e+00 2.841e-13 1.125e-17 0.000e+00 1.608e-14 1.704e-08 5.705e-09 
 0.44713  4.534 0.301 4.064e-04 6.266e-22 3.545e-07 0.000e+00 2.746e-13 1.085e-17 0.000e+00 1.552e-14 1.675e-08 5.579e-09 
 0.44754  4.529 0.299 4.053e-04 6.108e-22 3.498e-07 0.000e+00 2.654e-13 1.046e-17 0.000e+00 1.498e-14 1.646e-08 5.456e-09 
 0.44795  4.524 0.297 4.044e-04 5.950e-22 3.452e-07 0.000e+00 2.565e-13 1.008e-17 0.000e+00 1.445e-14 1.618e-08 5.336e-09 
 0.44836  4.520 0.295 4.033e-04 5.793e-22 3.407e-07 0.000e+00 2.479e-13 9.706e-18 0.000e+00 1.394e-14 1.591e-08 5.218e-09 
 0.44877  4.515 0.293 4.023e-04 5.635e-22 3.362e-07 0.000e+00 2.395e-13 9.347e-18 0.000e+00 1.345e-14 1.564e-08 5.102e-09 
 0.44918  4.510 0.291 4.013e-04 5.477e-22 3.318e-07 0.000e+00 2.313e-13 9.000e-18 0.000e+00 1.297e-14 1.537e-08 4.989e-09 
 0.44959  4.506 0.289 4.003e-04 5.319e-22 3.274e-07 0.000e+00 2.233e-13 8.663e-18 0.000e+00 1.250e-14 1.511e-08 4.878e-09 
 0.45000  4.501 0.288 3.993e-04 5.161e-22 3.231e-07 0.000e+00 2.157e-13 8.339e-18 0.000e+00 1.205e-14 1.485e-08 4.770e-09 
 0.45041  4.497 0.286 3.983e-04 5.003e-22 3.189e-07 0.000e+00 2.082e-13 8.024e-18 0.000e+00 1.162e-14 1.460e-08 4.664e-09 
 0.45082  4.492 0.284 3.973e-04 4.845e-22 3.147e-07 0.000e+00 2.010e-13 7.720e-18 0.000e+00 1.119e-14 1.435e-08 4.560e-09 
 0.45123  4.487 0.282 3.962e-04 4.687e-22 3.105e-07 0.000e+00 1.940e-13 7.427e-18 0.000e+00 1.079e-14 1.410e-08 4.459e-09 
 0.45164  4.483 0.280 3.952e-04 4.530e-22 3.064e-07 0.000e+00 1.873e-13 7.143e-18 0.000e+00 1.039e-14 1.386e-08 4.359e-09 
 0.45205  4.478 0.278 3.942e-04 4.372e-22 3.024e-07 0.000e+00 1.807e-13 6.871e-18 0.000e+00 1.002e-14 1.362e-08 4.263e-09 
 0.45246  4.474 0.276 3.932e-04 4.214e-22 2.984e-07 0.000e+00 1.744e-13 6.608e-18 0.000e+00 9.650e-15 1.339e-08 4.168e-09 
 0.45287  4.469 0.274 3.921e-04 4.056e-22 2.944e-07 0.000e+00 1.683e-13 6.355e-18 0.000e+00 9.297e-15 1.316e-08 4.075e-09 
 0.45328  4.465 0.272 3.911e-04 3.920e-22 2.905e-07 0.000e+00 1.625e-13 6.116e-18 0.000e+00 8.963e-15 1.293e-08 3.985e-09 
 0.45369  4.460 0.270 3.901e-04 3.818e-22 2.867e-07 0.000e+00 1.571e-13 5.893e-18 0.000e+00 8.651e-15 1.271e-08 3.898e-09 
 0.45410  4.456 0.269 3.891e-04 3.716e-22 2.829e-07 0.000e+00 1.517e-13 5.676e-18 0.000e+00 8.348e-15 1.249e-08 3.813e-09 
 0.45451  4.451 0.267 3.881e-04 3.614e-22 2.792e-07 0.000e+00 1.466e-13 5.467e-18 0.000e+00 8.055e-15 1.228e-08 3.730e-09 
 0.45492  4.447 0.265 3.871e-04 3.512e-22 2.755e-07 0.000e+00 1.416e-13 5.265e-18 0.000e+00 7.771e-15 1.207e-08 3.649e-09 
 0.45533  4.442 0.263 3.861e-04 3.409e-22 2.719e-07 0.000e+00 1.368e-13 5.069e-18 0.000e+00 7.497e-15 1.187e-08 3.569e-09 
 0.45574  4.438 0.261 3.852e-04 3.307e-22 2.683e-07 0.000e+00 1.321e-13 4.880e-18 0.000e+00 7.231e-15 1.167e-08 3.491e-09 
 0.45615  4.433 0.259 3.841e-04 3.205e-22 2.648e-07 0.000e+00 1.276e-13 4.697e-18 0.000e+00 6.973e-15 1.147e-08 3.415e-09 
 0.45656  4.429 0.257 3.832e-04 3.103e-22 2.613e-07 0.000e+00 1.232e-13 4.521e-18 0.000e+00 6.725e-15 1.127e-08 3.341e-09 
 0.45697  4.424 0.255 3.821e-04 3.003e-22 2.578e-07 0.000e+00 1.189e-13 4.350e-18 0.000e+00 6.484e-15 1.108e-08 3.267e-09 
 0.45738  4.420 0.253 3.811e-04 2.926e-22 2.544e-07 0.000e+00 1.149e-13 4.192e-18 0.000e+00 6.261e-15 1.089e-08 3.197e-09 
 0.45779  4.415 0.251 3.802e-04 2.849e-22 2.511e-07 0.000e+00 1.111e-13 4.039e-18 0.000e+00 6.043e-15 1.070e-08 3.128e-09 
 0.45820  4.411 0.250 3.792e-04 2.772e-22 2.478e-07 0.000e+00 1.073e-13 3.890e-18 0.000e+00 5.833e-15 1.052e-08 3.060e-09 
 0.45861  4.406 0.248 3.782e-04 2.695e-22 2.445e-07 0.000e+00 1.037e-13 3.746e-18 0.000e+00 5.628e-15 1.034e-08 2.994e-09 
 0.45902  4.402 0.246 3.773e-04 2.619e-22 2.413e-07 0.000e+00 1.001e-13 3.608e-18 0.000e+00 5.431e-15 1.017e-08 2.930e-09 
 0.45943  4.397 0.244 3.763e-04 2.542e-22 2.382e-07 0.000e+00 9.672e-14 3.473e-18 0.000e+00 5.240e-15 9.994e-09 2.866e-09 
 0.45984  4.393 0.242 3.754e-04 2.465e-22 2.350e-07 0.000e+00 9.340e-14 3.343e-18 0.000e+00 5.055e-15 9.824e-09 2.804e-09 
 0.46025  4.388 0.240 3.744e-04 2.388e-22 2.319e-07 0.000e+00 9.020e-14 3.218e-18 0.000e+00 4.876e-15 9.657e-09 2.744e-09 
 0.46066  4.384 0.238 3.734e-04 2.311e-22 2.288e-07 0.000e+00 8.708e-14 3.097e-18 0.000e+00 4.703e-15 9.490e-09 2.684e-09 
 0.46107  4.379 0.236 3.724e-04 2.244e-22 2.258e-07 0.000e+00 8.412e-14 2.982e-18 0.000e+00 4.539e-15 9.329e-09 2.626e-09 
 0.46148  4.375 0.234 3.715e-04 2.186e-22 2.229e-07 0.000e+00 8.130e-14 2.874e-18 0.000e+00 4.382e-15 9.171e-09 2.570e-09 
 0.46189  4.371 0.233 3.705e-04 2.129e-22 2.200e-07 0.000e+00 7.855e-14 2.768e-18 0.000e+00 4.231e-15 9.015e-09 2.516e-09 
 0.46230  4.366 0.231 3.696e-04 2.071e-22 2.171e-07 0.000e+00 7.589e-14 2.666e-18 0.000e+00 4.084e-15 8.862e-09 2.462e-09 
 0.46270  4.362 0.229 3.687e-04 2.013e-22 2.142e-07 0.000e+00 7.332e-14 2.568e-18 0.000e+00 3.942e-15 8.712e-09 2.409e-09 
 0.46311  4.357 0.227 3.677e-04 1.955e-22 2.114e-07 0.000e+00 7.081e-14 2.472e-18 0.000e+00 3.804e-15 8.563e-09 2.357e-09 
 0.46352  4.353 0.225 3.668e-04 1.897e-22 2.086e-07 0.000e+00 6.839e-14 2.380e-18 0.000e+00 3.671e-15 8.418e-09 2.307e-09 
 0.46393  4.349 0.223 3.658e-04 1.839e-22 2.059e-07 0.000e+00 6.605e-14 2.291e-18 0.000e+00 3.542e-15 8.275e-09 2.258e-09 
 0.46434  4.344 0.221 3.649e-04 1.782e-22 2.032e-07 0.000e+00 6.377e-14 2.205e-18 0.000e+00 3.417e-15 8.134e-09 2.209e-09 
 0.46475  4.340 0.219 3.639e-04 1.725e-22 2.005e-07 0.000e+00 6.157e-14 2.122e-18 0.000e+00 3.296e-15 7.994e-09 2.162e-09 
 0.46516  4.335 0.218 3.629e-04 1.682e-22 1.978e-07 0.000e+00 5.951e-14 2.045e-18 0.000e+00 3.184e-15 7.858e-09 2.116e-09 
 0.46557  4.331 0.216 3.620e-04 1.638e-22 1.953e-07 0.000e+00 5.751e-14 1.970e-18 0.000e+00 3.075e-15 7.726e-09 2.071e-09 
 0.46598  4.327 0.214 3.611e-04 1.594e-22 1.927e-07 0.000e+00 5.557e-14 1.898e-18 0.000e+00 2.969e-15 7.595e-09 2.028e-09 
 0.46639  4.322 0.212 3.602e-04 1.551e-22 1.902e-07 0.000e+00 5.369e-14 1.828e-18 0.000e+00 2.866e-15 7.467e-09 1.985e-09 
 0.46680  4.318 0.210 3.593e-04 1.507e-22 1.877e-07 0.000e+00 5.186e-14 1.760e-18 0.000e+00 2.767e-15 7.340e-09 1.943e-09 
 0.46721  4.314 0.208 3.584e-04 1.464e-22 1.852e-07 0.000e+00 5.009e-14 1.694e-18 0.000e+00 2.671e-15 7.215e-09 1.901e-09 
 0.46762  4.309 0.206 3.574e-04 1.420e-22 1.828e-07 0.000e+00 4.837e-14 1.631e-18 0.000e+00 2.577e-15 7.092e-09 1.861e-09 
 0.46803  4.305 0.204 3.565e-04 1.376e-22 1.804e-07 0.000e+00 4.671e-14 1.570e-18 0.000e+00 2.487e-15 6.972e-09 1.822e-09 
 0.46844  4.301 0.202 3.556e-04 1.333e-22 1.780e-07 0.000e+00 4.510e-14 1.511e-18 0.000e+00 2.400e-15 6.853e-09 1.783e-09 
 0.46885  4.296 0.201 3.546e-04 1.294e-22 1.756e-07 0.000e+00 4.356e-14 1.455e-18 0.000e+00 2.317e-15 6.736e-09 1.745e-09 
 0.46926  4.292 0.199 3.537e-04 1.262e-22 1.733e-07 0.000e+00 4.211e-14 1.402e-18 0.000e+00 2.238e-15 6.622e-09 1.709e-09 
 0.46967  4.288 0.197 3.528e-04 1.229e-22 1.711e-07 0.000e+00 4.069e-14 1.351e-18 0.000e+00 2.162e-15 6.510e-09 1.673e-09 
 0.47008  4.283 0.195 3.519e-04 1.196e-22 1.688e-07 0.000e+00 3.932e-14 1.301e-18 0.000e+00 2.088e-15 6.400e-09 1.638e-09 
 0.47049  4.279 0.193 3.510e-04 1.164e-22 1.666e-07 0.000e+00 3.798e-14 1.253e-18 0.000e+00 2.016e-15 6.292e-09 1.603e-09 
 0.47090  4.275 0.191 3.502e-04 1.131e-22 1.644e-07 0.000e+00 3.669e-14 1.207e-18 0.000e+00 1.947e-15 6.186e-09 1.570e-09 
 0.47131  4.271 0.189 3.493e-04 1.099e-22 1.623e-07 0.000e+00 3.544e-14 1.162e-18 0.000e+00 1.879e-15 6.081e-09 1.537e-09 
 0.47172  4.266 0.187 3.483e-04 1.066e-22 1.602e-07 0.000e+00 3.422e-14 1.118e-18 0.000e+00 1.814e-15 5.977e-09 1.504e-09 
 0.47213  4.262 0.186 3.475e-04 1.033e-22 1.581e-07 0.000e+00 3.305e-14 1.076e-18 0.000e+00 1.751e-15 5.876e-09 1.473e-09 
 0.47254  4.258 0.184 3.465e-04 1.001e-22 1.560e-07 0.000e+00 3.191e-14 1.036e-18 0.000e+00 1.690e-15 5.776e-09 1.442e-09 
 0.47295  4.253 0.182 3.456e-04 9.708e-23 1.539e-07 0.000e+00 3.081e-14 9.972e-19 0.000e+00 1.631e-15 5.677e-09 1.411e-09 
 0.47336  4.249 0.180 3.447e-04 9.467e-23 1.519e-07 0.000e+00 2.979e-14 9.614e-19 0.000e+00 1.576e-15 5.581e-09 1.382e-09 
 0.47377  4.245 0.178 3.438e-04 9.226e-23 1.499e-07 0.000e+00 2.880e-14 9.265e-19 0.000e+00 1.523e-15 5.487e-09 1.354e-09 
 0.47418  4.241 0.176 3.430e-04 8.985e-23 1.479e-07 0.000e+00 2.783e-14 8.927e-19 0.000e+00 1.472e-15 5.395e-09 1.325e-09 
 0.47459  4.236 0.174 3.421e-04 8.743e-23 1.460e-07 0.000e+00 2.689e-14 8.600e-19 0.000e+00 1.422e-15 5.304e-09 1.298e-09 
 0.47500  4.232 0.173 3.413e-04 8.502e-23 1.441e-07 0.000e+00 2.598e-14 8.282e-19 0.000e+00 1.373e-15 5.214e-09 1.271e-09 
 0.47541  4.228 0.171 3.404e-04 8.261e-23 1.422e-07 0.000e+00 2.509e-14 7.974e-19 0.000e+00 1.326e-15 5.126e-09 1.245e-09 
 0.47582  4.224 0.169 3.395e-04 8.020e-23 1.404e-07 0.000e+00 2.423e-14 7.675e-19 0.000e+00 1.280e-15 5.040e-09 1.219e-09 
 0.47623  4.220 0.167 3.386e-04 7.778e-23 1.385e-07 0.000e+00 2.340e-14 7.386e-19 0.000e+00 1.235e-15 4.954e-09 1.193e-09 
 0.47664  4.215 0.165 3.378e-04 7.537e-23 1.367e-07 0.000e+00 2.259e-14 7.107e-19 0.000e+00 1.192e-15 4.870e-09 1.168e-09 
 0.47705  4.211 0.163 3.367e-04 7.296e-23 1.348e-07 0.000e+00 2.179e-14 6.832e-19 0.000e+00 1.150e-15 4.784e-09 1.143e-09 
 0.47746  4.207 0.161 3.358e-04 7.125e-23 1.330e-07 0.000e+00 2.107e-14 6.684e-19 0.000e+00 1.112e-15 4.704e-09 1.120e-09 
 0.47787  4.203 0.160 3.350e-04 6.965e-23 1.313e-07 0.000e+00 2.039e-14 6.548e-19 0.000e+00 1.076e-15 4.625e-09 1.097e-09 
 0.47828  4.199 0.158 3.341e-04 6.805e-23 1.296e-07 0.000e+00 1.972e-14 6.406e-19 0.000e+00 1.040e-15 4.548e-09 1.075e-09 
 0.47869  4.194 0.156 3.333e-04 6.645e-23 1.279e-07 0.000e+00 1.907e-14 6.256e-19 0.000e+00 1.006e-15 4.471e-09 1.053e-09 
 0.47910  4.190 0.154 3.325e-04 6.485e-23 1.263e-07 0.000e+00 1.844e-14 6.101e-19 0.000e+00 9.724e-16 4.397e-09 1.031e-09 
 0.47951  4.186 0.152 3.317e-04 6.325e-23 1.246e-07 0.000e+00 1.782e-14 5.939e-19 0.000e+00 9.399e-16 4.323e-09 1.010e-09 
 0.47992  4.182 0.150 3.308e-04 6.165e-23 1.230e-07 0.000e+00 1.722e-14 5.771e-19 0.000e+00 9.082e-16 4.250e-09 9.895e-10 
 0.48033  4.178 0.148 3.300e-04 6.005e-23 1.214e-07 0.000e+00 1.664e-14 5.596e-19 0.000e+00 8.775e-16 4.178e-09 9.692e-10 
 0.48074  4.174 0.147 3.291e-04 5.844e-23 1.198e-07 0.000e+00 1.607e-14 5.415e-19 0.000e+00 8.475e-16 4.108e-09 9.492e-10 
 0.48115  4.169 0.145 3.283e-04 5.684e-23 1.182e-07 0.000e+00 1.553e-14 5.229e-19 0.000e+00 8.186e-16 4.039e-09 9.297e-10 
 0.48156  4.165 0.143 3.275e-04 5.524e-23 1.167e-07 0.000e+00 1.499e-14 5.036e-19 0.000e+00 7.904e-16 3.971e-09 9.106e-10 
 0.48197  4.161 0.141 3.267e-04 5.364e-23 1.152e-07 0.000e+00 1.448e-14 4.838e-19 0.000e+00 7.631e-16 3.903e-09 8.918e-10 
 0.48238  4.157 0.139 3.258e-04 5.204e-23 1.137e-07 0.000e+00 1.398e-14 4.634e-19 0.000e+00 7.367e-16 3.837e-09 8.734e-10 
 0.48279  4.153 0.137 3.250e-04 5.044e-23 1.122e-07 0.000e+00 1.349e-14 4.424e-19 0.000e+00 7.111e-16 3.773e-09 8.554e-10 
 0.48320  4.149 0.135 3.242e-04 4.884e-23 1.107e-07 0.000e+00 1.302e-14 4.209e-19 0.000e+00 6.863e-16 3.708e-09 8.377e-10 
 0.48361  4.145 0.134 3.233e-04 4.724e-23 1.093e-07 0.000e+00 1.257e-14 3.989e-19 0.000e+00 6.623e-16 3.646e-09 8.205e-10 
 0.48402  4.140 0.132 3.225e-04 4.564e-23 1.078e-07 0.000e+00 1.213e-14 3.763e-19 0.000e+00 6.391e-16 3.584e-09 8.035e-10 
 0.48443  4.136 0.130 3.216e-04 4.404e-23 1.064e-07 0.000e+00 1.170e-14 3.532e-19 0.000e+00 6.166e-16 3.523e-09 7.868e-10 
 0.48484  4.132 0.128 3.207e-04 4.265e-23 1.050e-07 0.000e+00 1.129e-14 3.220e-19 0.000e+00 5.953e-16 3.462e-09 7.705e-10 
 0.48525  4.128 0.126 3.199e-04 4.164e-23 1.036e-07 0.000e+00 1.092e-14 2.796e-19 0.000e+00 5.755e-16 3.404e-09 7.548e-10 
 0.48566  4.124 0.124 3.191e-04 4.062e-23 1.023e-07 0.000e+00 1.055e-14 2.403e-19 0.000e+00 5.564e-16 3.347e-09 7.396e-10 
 0.48607  4.120 0.122 3.183e-04 3.960e-23 1.009e-07 0.000e+00 1.020e-14 2.040e-19 0.000e+00 5.378e-16 3.291e-09 7.246e-10 
 0.48648  4.116 0.121 3.175e-04 3.859e-23 9.961e-08 0.000e+00 9.855e-15 1.705e-19 0.000e+00 5.197e-16 3.236e-09 7.099e-10 
 0.48689  4.112 0.119 3.167e-04 3.757e-23 9.831e-08 0.000e+00 9.520e-15 1.400e-19 0.000e+00 5.022e-16 3.181e-09 6.955e-10 
 0.48730  4.108 0.117 3.159e-04 3.656e-23 9.702e-08 0.000e+00 9.196e-15 1.123e-19 0.000e+00 4.851e-16 3.128e-09 6.814e-10 
 0.48770  4.104 0.115 3.151e-04 3.554e-23 9.575e-08 0.000e+00 8.882e-15 8.739e-20 0.000e+00 4.686e-16 3.075e-09 6.675e-10 
 0.48811  4.100 0.113 3.143e-04 3.452e-23 9.450e-08 0.000e+00 8.578e-15 6.526e-20 0.000e+00 4.527e-16 3.023e-09 6.540e-10 
 0.48852  4.095 0.111 3.135e-04 3.351e-23 9.327e-08 0.000e+00 8.284e-15 4.586e-20 0.000e+00 4.372e-16 2.972e-09 6.407e-10 
 0.48893  4.091 0.110 3.127e-04 3.249e-23 9.205e-08 0.000e+00 7.999e-15 2.914e-20 0.000e+00 4.223e-16 2.922e-09 6.277e-10 
 0.48934  4.087 0.108 3.119e-04 3.148e-23 9.084e-08 0.000e+00 7.723e-15 1.506e-20 0.000e+00 4.079e-16 2.873e-09 6.149e-10 
 0.48975  4.083 0.106 3.110e-04 3.046e-23 8.964e-08 0.000e+00 7.456e-15 3.594e-21 0.000e+00 3.938e-16 2.824e-09 6.023e-10 
 0.49016  4.079 0.104 3.102e-04 2.961e-23 8.847e-08 0.000e+00 7.203e-15 0.000e+00 0.000e+00 3.806e-16 2.776e-09 5.901e-10 
 0.49057  4.075 0.102 3.094e-04 2.885e-23 8.731e-08 0.000e+00 6.960e-15 0.000e+00 0.000e+00 3.678e-16 2.730e-09 5.782e-10 
 0.49098  4.071 0.100 3.086e-04 2.809e-23 8.617e-08 0.000e+00 6.725e-15 0.000e+00 0.000e+00 3.555e-16 2.684e-09 5.666e-10 
 0.49139  4.067 0.098 3.079e-04 2.733e-23 8.505e-08 0.000e+00 6.496e-15 0.000e+00 0.000e+00 3.435e-16 2.639e-09 5.552e-10 
 0.49180  4.063 0.097 3.071e-04 2.657e-23 8.394e-08 0.000e+00 6.275e-15 0.000e+00 0.000e+00 3.319e-16 2.594e-09 5.440e-10 
 0.49221  4.059 0.095 3.063e-04 2.581e-23 8.284e-08 0.000e+00 6.060e-15 0.000e+00 0.000e+00 3.207e-16 2.550e-09 5.330e-10 
 0.49262  4.055 0.093 3.055e-04 2.505e-23 8.176e-08 0.000e+00 5.853e-15 0.000e+00 0.000e+00 3.098e-16 2.508e-09 5.222e-10 
 0.49303  4.051 0.091 3.047e-04 2.431e-23 8.068e-08 0.000e+00 5.652e-15 0.000e+00 0.000e+00 2.993e-16 2.465e-09 5.116e-10 
 0.49344  4.047 0.089 3.039e-04 2.371e-23 7.963e-08 0.000e+00 5.462e-15 0.000e+00 0.000e+00 2.893e-16 2.424e-09 5.014e-10 
 0.49385  4.043 0.087 3.031e-04 2.310e-23 7.859e-08 0.000e+00 5.278e-15 0.000e+00 0.000e+00 2.797e-16 2.383e-09 4.913e-10 
 0.49426  4.039 0.086 3.023e-04 2.249e-23 7.756e-08 0.000e+00 5.098e-15 0.000e+00 0.000e+00 2.703e-16 2.343e-09 4.814e-10 
 0.49467  4.035 0.084 3.016e-04 2.188e-23 7.655e-08 0.000e+00 4.925e-15 0.000e+00 0.000e+00 2.612e-16 2.304e-09 4.718e-10 
 0.49508  4.031 0.082 3.008e-04 2.128e-23 7.555e-08 0.000e+00 4.757e-15 0.000e+00 0.000e+00 2.524e-16 2.265e-09 4.623e-10 
 0.49549  4.027 0.080 3.001e-04 2.067e-23 7.457e-08 0.000e+00 4.595e-15 0.000e+00 0.000e+00 2.439e-16 2.227e-09 4.531e-10 
 0.49590  4.023 0.078 2.993e-04 2.006e-23 7.359e-08 0.000e+00 4.437e-15 0.000e+00 0.000e+00 2.356e-16 2.190e-09 4.440e-10 
 0.49631  4.019 0.076 2.984e-04 1.945e-23 7.261e-08 0.000e+00 4.284e-15 0.000e+00 0.000e+00 2.276e-16 2.152e-09 4.349e-10 
 0.49672  4.015 0.075 2.977e-04 1.895e-23 7.167e-08 0.000e+00 4.140e-15 0.000e+00 0.000e+00 2.201e-16 2.116e-09 4.263e-10 
 0.49713  4.011 0.073 2.970e-04 1.847e-23 7.074e-08 0.000e+00 4.001e-15 0.000e+00 0.000e+00 2.128e-16 2.081e-09 4.178e-10 
 0.49754  4.007 0.071 2.962e-04 1.798e-23 6.982e-08 0.000e+00 3.866e-15 0.000e+00 0.000e+00 2.057e-16 2.046e-09 4.095e-10 
 0.49795  4.003 0.069 2.955e-04 1.750e-23 6.891e-08 0.000e+00 3.735e-15 0.000e+00 0.000e+00 1.988e-16 2.012e-09 4.013e-10 
 0.49836  3.999 0.067 2.947e-04 1.701e-23 6.801e-08 0.000e+00 3.608e-15 0.000e+00 0.000e+00 1.921e-16 1.978e-09 3.933e-10 
 0.49877  3.996 0.065 2.939e-04 1.653e-23 6.712e-08 0.000e+00 3.484e-15 0.000e+00 0.000e+00 1.857e-16 1.945e-09 3.854e-10 
 0.49918  3.992 0.064 2.932e-04 1.604e-23 6.625e-08 0.000e+00 3.364e-15 0.000e+00 0.000e+00 1.794e-16 1.912e-09 3.777e-10 
 0.49959  3.988 0.062 2.922e-04 1.557e-23 6.533e-08 0.000e+00 3.246e-15 0.000e+00 0.000e+00 1.732e-16 1.879e-09 3.699e-10 
